match_id,format,innings_no,team,bowler,legal_balls,overs_text,overs_decimal,maidens,runs_conceded,wickets,wides,no_balls,dot_balls,boundary_balls_conceded,economy,bowling_strike_rate,bowling_average
odi_2020-09-16_england_australia_1198240,ODI,1,Australia,MR Marsh,36,6.0,6.0,0,25,0,3,1,20,1,4.17,,
odi_2020-09-16_england_australia_1198240,ODI,1,Australia,GJ Maxwell,24,4.0,4.0,0,23,0,2,0,8,1,5.75,,
odi_2020-09-16_england_australia_1198240,ODI,2,England,CR Woakes,60,10.0,10.0,0,46,2,0,0,32,4,4.6,30.0,23.0
odi_2020-09-16_england_australia_1198240,ODI,2,England,JC Archer,54,9.0,9.0,0,60,1,4,1,31,8,6.67,54.0,60.0
odi_2020-09-16_england_australia_1198240,ODI,2,England,MA Wood,54,9.0,9.0,1,40,0,2,0,25,3,4.44,,
odi_2020-09-16_england_australia_1198240,ODI,2,England,JE Root,48,8.0,8.0,0,46,2,1,0,19,4,5.75,24.0,23.0
odi_2020-09-16_england_australia_1198240,ODI,2,England,TK Curran,36,6.0,6.0,1,40,0,1,0,17,5,6.67,,
odi_2020-09-16_england_australia_1198240,ODI,2,England,AU Rashid,46,7.4,7.667,0,68,1,0,0,12,6,8.87,46.0,68.0
odi_2020-07-30_ireland_england_1198247,ODI,1,England,DJ Willey,52,8.4,8.667,2,30,5,2,0,34,2,3.46,10.4,6.0
odi_2020-07-30_ireland_england_1198247,ODI,1,England,S Mahmood,54,9.0,9.0,1,36,2,1,0,35,5,4.0,27.0,18.0
odi_2020-07-30_ireland_england_1198247,ODI,1,England,AU Rashid,60,10.0,10.0,3,26,1,0,0,43,2,2.6,60.0,26.0
odi_2020-07-30_ireland_england_1198247,ODI,1,England,TK Curran,42,7.0,7.0,0,37,1,1,0,20,4,5.29,42.0,37.0
odi_2020-07-30_ireland_england_1198247,ODI,1,England,MM Ali,60,10.0,10.0,0,37,0,0,0,29,1,3.7,,
odi_2020-07-30_ireland_england_1198247,ODI,2,Ireland,BJ McCarthy,5,0.5,0.833,0,3,0,0,1,5,0,3.6,,
odi_2020-07-30_ireland_england_1198247,ODI,2,Ireland,PR Stirling,1,0.1,0.167,0,1,0,0,0,0,0,6.0,,
odi_2020-07-30_ireland_england_1198247,ODI,2,Ireland,CA Young,48,8.0,8.0,0,56,2,0,0,26,11,7.0,24.0,28.0
odi_2020-07-30_ireland_england_1198247,ODI,2,Ireland,AR McBrine,48,8.0,8.0,0,47,1,1,0,25,6,5.88,48.0,47.0
odi_2020-07-30_ireland_england_1198247,ODI,2,Ireland,C Campher,30,5.0,5.0,0,26,1,1,0,20,5,5.2,30.0,26.0
odi_2020-07-30_ireland_england_1198247,ODI,2,Ireland,Simi Singh,23,3.5,3.833,0,23,0,0,0,11,3,6.0,,
odi_2020-07-30_ireland_england_1198247,ODI,2,Ireland,GJ Delany,12,2.0,2.0,0,12,0,0,0,4,1,6.0,,
odi_2020-08-01_ireland_england_1198248,ODI,1,England,DJ Willey,60,10.0,10.0,1,48,2,2,0,34,6,4.8,30.0,24.0
odi_2020-08-01_ireland_england_1198248,ODI,1,England,RJW Topley,54,9.0,9.0,1,31,1,0,0,35,3,3.44,54.0,31.0
odi_2020-08-01_ireland_england_1198248,ODI,1,England,MM Ali,48,8.0,8.0,0,27,0,0,0,28,2,3.38,,
odi_2020-08-01_ireland_england_1198248,ODI,1,England,JM Vince,24,4.0,4.0,0,18,1,1,0,14,1,4.5,24.0,18.0
odi_2020-08-01_ireland_england_1198248,ODI,1,England,AU Rashid,60,10.0,10.0,0,34,3,1,1,40,3,3.4,20.0,11.33
odi_2020-08-01_ireland_england_1198248,ODI,1,England,S Mahmood,54,9.0,9.0,0,45,2,0,0,25,6,5.0,27.0,22.5
odi_2020-08-01_ireland_england_1198248,ODI,2,Ireland,CA Young,54,9.0,9.0,0,68,1,3,1,29,10,7.56,54.0,68.0
odi_2020-08-01_ireland_england_1198248,ODI,2,Ireland,J Little,60,10.0,10.0,3,60,3,3,0,39,11,6.0,20.0,20.0
odi_2020-08-01_ireland_england_1198248,ODI,2,Ireland,AR McBrine,30,5.0,5.0,0,33,0,0,0,14,5,6.6,,
odi_2020-08-01_ireland_england_1198248,ODI,2,Ireland,C Campher,39,6.3,6.5,1,50,2,0,1,20,9,7.69,19.5,25.0
odi_2020-08-01_ireland_england_1198248,ODI,2,Ireland,Simi Singh,12,2.0,2.0,0,3,0,0,0,9,0,1.5,,
odi_2020-08-04_england_ireland_1198249,ODI,1,Ireland,CA Young,60,10.0,10.0,1,53,3,1,0,34,8,5.3,20.0,17.67
odi_2020-08-04_england_ireland_1198249,ODI,1,Ireland,MR Adair,42,7.0,7.0,0,45,1,1,1,24,7,6.43,42.0,45.0
odi_2020-08-04_england_ireland_1198249,ODI,1,Ireland,J Little,53,8.5,8.833,0,62,2,1,0,22,7,7.02,26.5,31.0
odi_2020-08-04_england_ireland_1198249,ODI,1,Ireland,C Campher,60,10.0,10.0,1,68,2,3,1,32,9,6.8,30.0,34.0
odi_2020-08-04_england_ireland_1198249,ODI,1,Ireland,AR McBrine,48,8.0,8.0,0,61,0,0,0,21,9,7.62,,
odi_2020-08-04_england_ireland_1198249,ODI,1,Ireland,GJ Delany,36,6.0,6.0,0,29,1,1,0,18,3,4.83,36.0,29.0
odi_2020-08-04_england_ireland_1198249,ODI,2,England,DJ Willey,60,10.0,10.0,1,70,1,3,1,27,8,7.0,60.0,70.0
odi_2020-08-04_england_ireland_1198249,ODI,2,England,S Mahmood,59,9.5,9.833,0,58,0,0,1,28,5,5.9,,
odi_2020-08-04_england_ireland_1198249,ODI,2,England,TK Curran,60,10.0,10.0,0,67,0,1,1,19,6,6.7,,
odi_2020-08-04_england_ireland_1198249,ODI,2,England,MM Ali,42,7.0,7.0,0,51,0,0,0,16,6,7.29,,
odi_2020-08-04_england_ireland_1198249,ODI,2,England,AU Rashid,60,10.0,10.0,1,61,1,3,0,28,5,6.1,60.0,61.0
odi_2020-08-04_england_ireland_1198249,ODI,2,England,JM Vince,18,3.0,3.0,0,20,0,0,0,8,3,6.67,,
odi_2019-09-05_australia_west_indies_1198472,ODI,1,West Indies,SS Connell,60,10.0,10.0,0,53,2,2,0,30,6,5.3,30.0,26.5
odi_2019-09-05_australia_west_indies_1198472,ODI,1,West Indies,CA Henry,54,9.0,9.0,0,61,1,9,0,26,4,6.78,54.0,61.0
odi_2019-09-05_australia_west_indies_1198472,ODI,1,West Indies,SACA King,24,4.0,4.0,0,18,0,1,0,18,3,4.5,,
odi_2019-09-05_australia_west_indies_1198472,ODI,1,West Indies,ASS Fletcher,60,10.0,10.0,0,54,1,2,0,31,5,5.4,60.0,54.0
odi_2019-09-05_australia_west_indies_1198472,ODI,1,West Indies,SR Taylor,42,7.0,7.0,0,57,0,0,0,20,8,8.14,,
odi_2019-09-05_australia_west_indies_1198472,ODI,1,West Indies,S Gajnabi,18,3.0,3.0,0,14,0,0,0,7,1,4.67,,
odi_2019-09-05_australia_west_indies_1198472,ODI,1,West Indies,A Mohammed,42,7.0,7.0,0,50,0,0,0,16,5,7.14,,
odi_2019-09-05_australia_west_indies_1198472,ODI,2,Australia,ML Schutt,30,5.0,5.0,1,9,1,1,0,24,0,1.8,30.0,9.0
odi_2019-09-05_australia_west_indies_1198472,ODI,2,Australia,EA Perry,30,5.0,5.0,0,17,3,8,0,23,0,3.4,10.0,5.67
odi_2019-09-05_australia_west_indies_1198472,ODI,2,Australia,G Wareham,60,10.0,10.0,1,44,2,6,0,37,3,4.4,30.0,22.0
odi_2019-09-05_australia_west_indies_1198472,ODI,2,Australia,JL Jonassen,30,5.0,5.0,0,14,0,1,0,21,0,2.8,,
odi_2019-09-05_australia_west_indies_1198472,ODI,2,Australia,NJ Carey,24,4.0,4.0,0,15,1,2,0,17,2,3.75,24.0,15.0
odi_2019-09-05_australia_west_indies_1198472,ODI,2,Australia,TJ Vlaeminck,21,3.3,3.5,1,13,1,8,0,15,0,3.71,21.0,13.0
odi_2019-09-05_australia_west_indies_1198472,ODI,2,Australia,A Gardner,30,5.0,5.0,2,13,1,0,0,23,2,2.6,30.0,13.0
odi_2019-09-11_west_indies_australia_1198474,ODI,1,Australia,ML Schutt,60,10.0,10.0,2,24,3,1,0,46,3,2.4,20.0,8.0
odi_2019-09-11_west_indies_australia_1198474,ODI,1,Australia,EA Perry,30,5.0,5.0,1,18,1,1,0,21,3,3.6,30.0,18.0
odi_2019-09-11_west_indies_australia_1198474,ODI,1,Australia,TJ Vlaeminck,42,7.0,7.0,1,29,0,3,0,26,2,4.14,,
odi_2019-09-11_west_indies_australia_1198474,ODI,1,Australia,G Wareham,54,9.0,9.0,1,47,2,0,0,34,8,5.22,27.0,23.5
odi_2019-09-11_west_indies_australia_1198474,ODI,1,Australia,A Gardner,42,7.0,7.0,0,23,2,0,0,27,3,3.29,21.0,11.5
odi_2019-09-11_west_indies_australia_1198474,ODI,1,Australia,NJ Carey,30,5.0,5.0,1,24,0,0,0,17,3,4.8,,
odi_2019-09-11_west_indies_australia_1198474,ODI,1,Australia,JL Jonassen,42,7.0,7.0,2,8,2,0,0,34,0,1.14,21.0,4.0
odi_2019-09-11_west_indies_australia_1198474,ODI,2,West Indies,SS Connell,30,5.0,5.0,0,32,0,1,0,14,5,6.4,,
odi_2019-09-11_west_indies_australia_1198474,ODI,2,West Indies,SACA King,12,2.0,2.0,0,19,0,5,0,6,2,9.5,,
odi_2019-09-11_west_indies_australia_1198474,ODI,2,West Indies,CA Henry,12,2.0,2.0,0,21,0,0,0,6,5,10.5,,
odi_2019-09-11_west_indies_australia_1198474,ODI,2,West Indies,K Ramharack,48,8.0,8.0,0,35,0,1,0,29,4,4.38,,
odi_2019-09-11_west_indies_australia_1198474,ODI,2,West Indies,SR Taylor,36,6.0,6.0,0,25,1,1,0,17,1,4.17,36.0,25.0
odi_2019-09-11_west_indies_australia_1198474,ODI,2,West Indies,ASS Fletcher,30,5.0,5.0,0,30,1,2,0,18,5,6.0,30.0,30.0
odi_2019-09-11_west_indies_australia_1198474,ODI,2,West Indies,SS Grimmond,19,3.1,3.167,0,19,0,0,0,6,2,6.0,,
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,1,Sri Lanka,GSNFG Jayasuriya,60,10.0,10.0,1,48,0,0,0,23,2,4.8,,
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,1,Sri Lanka,N Pradeep,54,9.0,9.0,0,59,0,0,0,23,7,6.56,,
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,1,Sri Lanka,I Udana,54,9.0,9.0,0,60,1,2,0,23,7,6.67,54.0,60.0
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,1,Sri Lanka,CBRLS Kumara,60,10.0,10.0,0,59,1,0,0,24,6,5.9,60.0,59.0
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,1,Sri Lanka,MD Gunathilaka,12,2.0,2.0,0,8,0,0,0,4,0,4.0,,
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,1,Sri Lanka,PWH de Silva,60,10.0,10.0,0,63,2,0,1,24,5,6.3,30.0,31.5
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,2,Pakistan,Mohammad Amir,42,7.0,7.0,1,21,1,2,0,30,2,3.0,42.0,21.0
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,2,Pakistan,Usman Shinwari,60,10.0,10.0,1,51,5,1,0,32,5,5.1,12.0,10.2
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,2,Pakistan,Imad Wasim,42,7.0,7.0,1,38,1,0,0,20,4,5.43,42.0,38.0
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,2,Pakistan,Wahab Riaz,54,9.0,9.0,0,27,1,0,0,29,1,3.0,54.0,27.0
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,2,Pakistan,Shadab Khan,59,9.5,9.833,0,76,2,1,0,29,10,7.73,29.5,38.0
odi_2019-09-30_pakistan_sri_lanka_1198487,ODI,2,Pakistan,Iftikhar Ahmed,24,4.0,4.0,1,9,0,1,0,18,0,2.25,,
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,1,Pakistan,Mohammad Amir,60,10.0,10.0,0,50,3,3,0,31,6,5.0,20.0,16.67
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,1,Pakistan,Usman Shinwari,48,8.0,8.0,1,41,1,2,0,27,5,5.12,48.0,41.0
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,1,Pakistan,Iftikhar Ahmed,54,9.0,9.0,1,43,0,1,0,25,3,4.78,,
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,1,Pakistan,Wahab Riaz,60,10.0,10.0,0,81,1,0,2,24,12,8.1,60.0,81.0
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,1,Pakistan,Shadab Khan,54,9.0,9.0,0,50,1,2,0,24,2,5.56,54.0,50.0
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,1,Pakistan,Mohammad Nawaz (3),24,4.0,4.0,0,24,1,0,0,9,3,6.0,24.0,24.0
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,2,Sri Lanka,N Pradeep,56,9.2,9.333,1,53,2,0,0,34,9,5.68,28.0,26.5
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,2,Sri Lanka,MD Shanaka,30,5.0,5.0,0,28,0,0,0,13,2,5.6,,
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,2,Sri Lanka,CBRLS Kumara,42,7.0,7.0,0,55,1,1,0,13,7,7.86,42.0,55.0
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,2,Sri Lanka,PADLR Sandakan,60,10.0,10.0,0,62,0,1,0,22,4,6.2,,
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,2,Sri Lanka,PWH de Silva,60,10.0,10.0,0,54,1,0,0,29,6,5.4,60.0,54.0
odi_2019-10-02_pakistan_sri_lanka_1198488,ODI,2,Sri Lanka,GSNFG Jayasuriya,42,7.0,7.0,0,39,1,0,0,10,1,5.57,42.0,39.0
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,1,Papua New Guinea,N Pokana,60,10.0,10.0,1,40,3,1,2,39,3,4.0,20.0,13.33
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,1,Papua New Guinea,N Vanua,36,6.0,6.0,1,43,1,2,2,21,8,7.17,36.0,43.0
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,1,Papua New Guinea,CA Soper,60,10.0,10.0,1,42,1,2,1,33,2,4.2,60.0,42.0
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,1,Papua New Guinea,CJA Amini,30,5.0,5.0,0,22,0,0,0,12,1,4.4,,
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,1,Papua New Guinea,A Nao,54,9.0,9.0,0,60,1,3,0,30,6,6.67,54.0,60.0
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,1,Papua New Guinea,J Kila,60,10.0,10.0,1,40,3,3,1,37,3,4.0,20.0,13.33
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,2,United States of America,SN Netravalkar,24,4.0,4.0,0,19,0,0,0,14,2,4.75,,
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,2,United States of America,J Theron,30,5.0,5.0,0,37,1,1,0,13,6,7.4,30.0,37.0
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,2,United States of America,SR Taylor,18,3.0,3.0,0,26,0,0,0,7,3,8.67,,
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,2,United States of America,K Gore,30,5.0,5.0,0,25,3,0,0,15,1,5.0,10.0,8.33
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,2,United States of America,EH Hutchinson,24,4.0,4.0,0,28,0,0,0,7,4,7.0,,
odi_2019-09-13_united_states_of_america_papua_new_guinea_1199225,ODI,2,United States of America,NK Patel,12,2.0,2.0,0,10,1,2,0,6,1,5.0,12.0,10.0
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,1,United States of America,SN Netravalkar,30,5.0,5.0,2,11,1,0,0,26,2,2.2,30.0,11.0
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,1,United States of America,Jasdeep Singh,18,3.0,3.0,1,13,0,0,2,15,2,4.33,,
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,1,United States of America,EH Hutchinson,24,4.0,4.0,0,15,0,1,0,17,2,3.75,,
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,1,United States of America,SR Taylor,60,10.0,10.0,1,23,4,1,0,39,1,2.3,15.0,5.75
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,1,United States of America,TK Patel,60,10.0,10.0,4,25,2,1,0,47,3,2.5,30.0,12.5
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,1,United States of America,K Gore,54,9.0,9.0,3,15,2,0,0,44,2,1.67,27.0,7.5
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,1,United States of America,NK Patel,30,5.0,5.0,0,14,1,0,0,23,2,2.8,30.0,14.0
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,2,Namibia,Z Groenewald,54,9.0,9.0,1,28,3,0,0,42,4,3.11,18.0,9.33
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,2,Namibia,JJ Smit,24,4.0,4.0,1,12,0,1,0,19,2,3.0,,
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,2,Namibia,JN Frylinck,36,6.0,6.0,0,9,0,2,0,29,0,1.5,,
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,2,Namibia,MG Erasmus,24,4.0,4.0,0,13,0,0,0,15,1,3.25,,
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,2,Namibia,BM Scholtz,38,6.2,6.333,0,42,1,3,0,21,4,6.63,38.0,42.0
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,2,Namibia,C Viljoen,6,1.0,1.0,0,8,0,1,0,2,1,8.0,,
odi_2019-09-17_united_states_of_america_namibia_1199226,ODI,2,Namibia,K Birkenstock,6,1.0,1.0,0,5,1,0,0,2,0,5.0,6.0,5.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,1,Papua New Guinea,N Pokana,60,10.0,10.0,1,44,3,1,0,34,4,4.4,20.0,14.67
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,1,Papua New Guinea,N Vanua,30,5.0,5.0,1,17,1,3,1,22,1,3.4,30.0,17.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,1,Papua New Guinea,CA Soper,12,2.0,2.0,0,6,1,0,0,9,1,3.0,12.0,6.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,1,Papua New Guinea,J Kila,55,9.1,9.167,1,27,3,1,0,39,2,2.95,18.33,9.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,1,Papua New Guinea,CJA Amini,60,10.0,10.0,2,41,0,1,0,36,3,4.1,,
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,1,Papua New Guinea,L Siaka,60,10.0,10.0,0,33,2,0,1,38,2,3.3,30.0,16.5
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,1,Papua New Guinea,A Vala,12,2.0,2.0,0,5,0,0,0,7,0,2.5,,
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,2,United States of America,SN Netravalkar,30,5.0,5.0,1,10,1,0,0,24,1,2.0,30.0,10.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,2,United States of America,Jasdeep Singh,24,4.0,4.0,1,17,0,1,0,18,2,4.25,,
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,2,United States of America,SR Taylor,49,8.1,8.167,3,30,2,6,0,37,2,3.67,24.5,15.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,2,United States of America,K Gore,60,10.0,10.0,3,20,4,0,0,45,1,2.0,15.0,5.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,2,United States of America,TK Patel,30,5.0,5.0,0,25,1,0,0,18,3,5.0,30.0,25.0
odi_2019-09-19_united_states_of_america_papua_new_guinea_1199227,ODI,2,United States of America,NK Patel,36,6.0,6.0,1,11,2,0,0,28,1,1.83,18.0,5.5
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,1,Namibia,CG Williams,18,3.0,3.0,0,13,0,1,0,11,1,4.33,,
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,1,Namibia,JN Frylinck,36,6.0,6.0,1,29,2,2,0,20,1,4.83,18.0,14.5
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,1,Namibia,HN Ya France,60,10.0,10.0,0,34,1,5,0,39,3,3.4,60.0,34.0
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,1,Namibia,Z Groenewald,54,9.0,9.0,1,46,3,0,0,31,5,5.11,18.0,15.33
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,1,Namibia,BM Scholtz,60,10.0,10.0,1,26,2,0,0,39,1,2.6,30.0,13.0
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,1,Namibia,JJ Smit,24,4.0,4.0,0,33,0,1,0,6,3,8.25,,
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,1,Namibia,MG Erasmus,48,8.0,8.0,0,34,0,6,0,30,2,4.25,,
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,2,Papua New Guinea,N Vanua,56,9.2,9.333,2,26,1,1,0,41,3,2.79,56.0,26.0
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,2,Papua New Guinea,N Pokana,48,8.0,8.0,0,30,2,1,0,29,3,3.75,24.0,15.0
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,2,Papua New Guinea,A Vala,60,10.0,10.0,1,43,1,1,0,33,3,4.3,60.0,43.0
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,2,Papua New Guinea,H Hiri,12,2.0,2.0,0,6,1,0,0,7,0,3.0,12.0,6.0
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,2,Papua New Guinea,CJA Amini,54,9.0,9.0,0,50,1,0,1,29,5,5.56,54.0,50.0
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,2,Papua New Guinea,J Kila,24,4.0,4.0,0,27,0,0,0,15,6,6.75,,
odi_2019-09-22_namibia_papua_new_guinea_1199229,ODI,2,Papua New Guinea,CA Soper,36,6.0,6.0,0,37,0,1,0,17,4,6.17,,
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,1,Papua New Guinea,N Vanua,48,8.0,8.0,0,69,1,6,0,20,9,8.62,48.0,69.0
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,1,Papua New Guinea,N Pokana,42,7.0,7.0,0,32,3,1,2,27,2,4.57,14.0,10.67
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,1,Papua New Guinea,A Vala,60,10.0,10.0,0,52,2,2,1,29,3,5.2,30.0,26.0
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,1,Papua New Guinea,J Kila,30,5.0,5.0,1,22,0,0,0,19,3,4.4,,
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,1,Papua New Guinea,CJA Amini,42,7.0,7.0,1,37,0,2,0,20,3,5.29,,
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,1,Papua New Guinea,L Siaka,18,3.0,3.0,0,13,0,0,0,11,1,4.33,,
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,1,Papua New Guinea,R Hekure,60,10.0,10.0,1,32,2,0,1,36,1,3.2,30.0,16.0
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,2,Namibia,JJ Smit,54,9.0,9.0,2,34,1,0,0,30,2,3.78,54.0,34.0
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,2,Namibia,JN Frylinck,51,8.3,8.5,0,54,2,0,0,26,7,6.35,25.5,27.0
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,2,Namibia,HN Ya France,12,2.0,2.0,0,18,0,6,0,5,2,9.0,,
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,2,Namibia,Z Groenewald,42,7.0,7.0,0,36,0,1,0,20,3,5.14,,
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,2,Namibia,MG Erasmus,24,4.0,4.0,0,18,0,0,0,14,2,4.5,,
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,2,Namibia,CG Williams,54,9.0,9.0,0,37,1,0,0,27,3,4.11,54.0,37.0
odi_2019-09-23_namibia_papua_new_guinea_1199230,ODI,2,Namibia,BM Scholtz,48,8.0,8.0,1,27,4,0,0,29,2,3.38,12.0,6.75
odi_2019-10-09_india_south_africa_1200180,ODI,1,India,J Goswami,43,7.1,7.167,1,33,3,0,0,29,6,4.6,14.33,11.0
odi_2019-10-09_india_south_africa_1200180,ODI,1,India,S Pandey,60,10.0,10.0,0,38,2,1,0,41,5,3.8,30.0,19.0
odi_2019-10-09_india_south_africa_1200180,ODI,1,India,E Bisht,48,8.0,8.0,0,28,2,0,0,32,4,3.5,24.0,14.0
odi_2019-10-09_india_south_africa_1200180,ODI,1,India,DB Sharma,60,10.0,10.0,0,31,1,2,0,41,3,3.1,60.0,31.0
odi_2019-10-09_india_south_africa_1200180,ODI,1,India,Poonam Yadav,60,10.0,10.0,1,33,2,1,0,42,3,3.3,30.0,16.5
odi_2019-10-09_india_south_africa_1200180,ODI,2,South Africa,S Ismail,24,4.0,4.0,1,14,0,0,0,18,2,3.5,,
odi_2019-10-09_india_south_africa_1200180,ODI,2,South Africa,M Kapp,30,5.0,5.0,0,19,0,5,0,19,0,3.8,,
odi_2019-10-09_india_south_africa_1200180,ODI,2,South Africa,A Khaka,36,6.0,6.0,0,19,0,0,0,22,2,3.17,,
odi_2019-10-09_india_south_africa_1200180,ODI,2,South Africa,TS Sekhukhune,42,7.0,7.0,2,22,0,1,0,33,4,3.14,,
odi_2019-10-09_india_south_africa_1200180,ODI,2,South Africa,S Luus,24,4.0,4.0,0,22,0,0,0,11,3,5.5,,
odi_2019-10-09_india_south_africa_1200180,ODI,2,South Africa,N de Klerk,46,7.4,7.667,1,29,1,0,0,32,4,3.78,46.0,29.0
odi_2019-10-09_india_south_africa_1200180,ODI,2,South Africa,N Shangase,48,8.0,8.0,0,39,1,0,1,24,4,4.88,48.0,39.0
odi_2019-10-11_india_south_africa_1200181,ODI,1,India,J Goswami,60,10.0,10.0,0,49,0,3,0,33,5,4.9,,
odi_2019-10-11_india_south_africa_1200181,ODI,1,India,S Pandey,48,8.0,8.0,0,38,2,3,0,27,5,4.75,24.0,19.0
odi_2019-10-11_india_south_africa_1200181,ODI,1,India,E Bisht,60,10.0,10.0,0,45,2,0,0,31,3,4.5,30.0,22.5
odi_2019-10-11_india_south_africa_1200181,ODI,1,India,DB Sharma,60,10.0,10.0,0,59,0,1,0,30,5,5.9,,
odi_2019-10-11_india_south_africa_1200181,ODI,1,India,Poonam Yadav,60,10.0,10.0,1,42,2,0,0,28,2,4.2,30.0,21.0
odi_2019-10-11_india_south_africa_1200181,ODI,1,India,H Kaur,12,2.0,2.0,0,12,0,1,0,6,1,6.0,,
odi_2019-10-11_india_south_africa_1200181,ODI,2,South Africa,S Ismail,54,9.0,9.0,1,41,1,2,0,34,6,4.56,54.0,41.0
odi_2019-10-11_india_south_africa_1200181,ODI,2,South Africa,M Kapp,54,9.0,9.0,0,29,1,2,0,35,2,3.22,54.0,29.0
